SourceStimuliName,SourceStimuliArray,Brow Furrow,Brow Raise,Cheek Raise,Chin Raise,Dimpler,Eye Closure,Eye Widen,Inner Brow Raise,Jaw Drop,Lip Corner Depressor,Lip Press,Lip Pucker,Lip Stretch,Lip Suck,Lid Tighten,Mouth Open,Nose Wrinkle,Smile,Smirk,Upper Lip Raise
Happy,5,0.010363202,99.5485611,89.52308655,0.010626986,0.002972732,1.18E-06,1.601930499,10.29891014,0.268476218,3.47E-05,0.01745322,0.001290126,4.823290825,0.018190917,0.006632703,99.99997711,0.099867597,99.80592346,0.000222212,0.04786763
Happy,5,0.008537695,99.79331207,88.63316345,0.011410791,0.00309625,2.39E-06,0.674016774,9.501791954,0.277278602,3.61E-05,0.012913722,0.00137435,4.747624397,0.019804331,0.007545206,99.99997711,0.080352291,99.78651428,0.000237214,0.03463525
Happy,5,0.007777663,99.90483093,87.44288635,0.012347462,0.003745338,3.22E-06,0.321338385,8.771535873,0.282388806,3.88E-05,0.015679507,0.001398121,4.600214958,0.020168109,0.008419516,99.99997711,0.073445037,99.75353241,0.000270786,0.026324233
Happy,5,0.006903449,99.96141815,86.0402298,0.012911776,0.003622585,5.72E-06,0.181343555,9.485519409,0.288419634,3.89E-05,0.017485734,0.001429172,4.484316826,0.019625263,0.009642802,99.99997711,0.071171783,99.71291351,0.000282294,0.024194434
Happy,5,0.005965333,99.98482513,84.99246216,0.015610169,0.004730654,7.71E-06,0.082898699,8.884507179,0.29129979,3.98E-05,0.016275968,0.001588667,4.366807461,0.022327071,0.01042511,99.99997711,0.048698921,99.68332672,0.000288536,0.014652766
Happy,5,0.005360214,99.99290466,84.31973267,0.016570095,0.004683813,7.92E-06,0.047354572,8.793644905,0.298824251,4.07E-05,0.013537962,0.001687552,4.217900276,0.023247885,0.011969841,99.99997711,0.053364705,99.66177368,0.000294749,0.014331439
Happy,5,0.004855708,99.99685669,83.25962067,0.018568693,0.004992434,5.91E-06,0.031369124,8.44290638,0.299464226,4.06E-05,0.01871207,0.001754593,4.115814209,0.025251731,0.014030368,99.99997711,0.046246935,99.62805939,0.000316992,0.010568564
Happy,5,0.004655069,99.99859619,82.05464935,0.019423021,0.004776325,5.42E-06,0.021134624,7.554187775,0.289211571,4.14E-05,0.027695393,0.001719939,4.040032387,0.02355833,0.015150828,99.99997711,0.045418821,99.57936096,0.00033614,0.008955243
Happy,5,0.004136501,99.9991684,81.41593933,0.019983562,0.005728027,8.46E-06,0.017731382,8.13630867,0.30765003,4.32E-05,0.036826894,0.001825654,3.965695858,0.02375089,0.017942701,99.99997711,0.040712368,99.56203461,0.000351737,0.005984791
Happy,5,0.003800078,99.99961853,80.80024719,0.020986909,0.00585093,2.12E-05,0.011438234,7.967366219,0.318792939,4.44E-05,0.025111735,0.001860029,3.737199306,0.026934044,0.018240729,99.99997711,0.039805103,99.5413208,0.000345221,0.005485824
Happy,5,0.004121165,99.99978638,79.57831573,0.021537654,0.006863859,6.38E-05,0.007360503,7.305198669,0.31924665,4.62E-05,0.028802838,0.002065759,3.759107113,0.026655285,0.020212058,99.99997711,0.043102238,99.47780609,0.000397155,0.005375007
Happy,5,0.004135219,99.99983215,79.49989319,0.022170642,0.007114942,5.58E-05,0.004534811,6.773942947,0.314433336,4.67E-05,0.032483045,0.00208163,3.666800261,0.027885154,0.021110537,99.99996185,0.033898655,99.47936249,0.000420961,0.003668044
Happy,5,0.004177714,99.99983215,79.85666656,0.023306098,0.008104844,4.53E-05,0.003319165,7.948055744,0.327326268,4.77E-05,0.040163647,0.002102793,3.744962692,0.027040234,0.021525828,99.99997711,0.041437358,99.49163055,0.000381957,0.003892469
Happy,5,0.004019334,99.99979401,80.71570587,0.021986112,0.008055201,2.08E-05,0.003191393,7.929066658,0.335593551,5.09E-05,0.03464134,0.002279756,3.441483259,0.027140602,0.026294734,99.99997711,0.038186338,99.52163696,0.000384817,0.003446881
Happy,5,0.00404229,99.99968719,81.41614532,0.022775104,0.009926919,1.84E-05,0.002550067,7.821851254,0.34065181,5.53E-05,0.034118917,0.002450575,3.512758017,0.027047658,0.029526241,99.99997711,0.04909594,99.5440979,0.000392724,0.005101252
Happy,5,0.003741565,99.99960327,82.07829285,0.025785003,0.010180453,2.50E-05,0.003226222,8.369815826,0.342689306,5.59E-05,0.030037971,0.002501786,3.300004959,0.031419825,0.034365103,99.99997711,0.047094584,99.57189941,0.000400104,0.005700862
Happy,5,0.003874156,99.99953461,82.42563629,0.026136594,0.010921337,3.07E-05,0.002614964,8.02163887,0.353524774,5.81E-05,0.044190265,0.002621381,3.265540123,0.029141841,0.03936334,99.99997711,0.073598966,99.57996368,0.000406344,0.012636091
Happy,5,0.003817024,99.99936676,83.91123962,0.027330469,0.011392505,2.95E-05,0.002491524,8.273200035,0.377435565,5.94E-05,0.045092124,0.002902448,3.074828386,0.029823668,0.043441407,99.99997711,0.09117616,99.6301651,0.000379848,0.014679365
Happy,5,0.003883074,99.99919128,84.94837952,0.028520996,0.013001013,1.88E-05,0.002817453,8.768112183,0.37810725,6.11E-05,0.055805266,0.00277435,3.20088315,0.034718294,0.048311241,99.99997711,0.105511561,99.66164398,0.000368846,0.019281307
Happy,5,0.004030235,99.99904633,85.79779053,0.028977521,0.014477056,2.07E-05,0.002932675,8.359081268,0.366813958,6.39E-05,0.070028655,0.002679574,3.120981216,0.039982669,0.050705019,99.99998474,0.183440834,99.68589783,0.000367261,0.039268233
Happy,5,0.004017089,99.99877167,87.02819824,0.027077254,0.014729252,1.99E-05,0.003303622,8.798715591,0.387112796,6.33E-05,0.070984796,0.002860423,2.962224007,0.036117852,0.057926074,99.99998474,0.225899592,99.72064972,0.000343653,0.045802575
Happy,5,0.003969571,99.99845123,87.58570862,0.025371334,0.015253167,2.48E-05,0.003343577,8.362391472,0.394496292,6.88E-05,0.064966016,0.003080499,2.780471087,0.032979283,0.060533103,99.99998474,0.271148622,99.73864746,0.000336194,0.056844749
Happy,5,0.003898888,99.99816132,88.28623962,0.024504382,0.014821718,3.14E-05,0.002849157,7.540633678,0.39435333,7.37E-05,0.065684065,0.003058717,2.742925644,0.028809922,0.06371402,99.99998474,0.289077103,99.75758362,0.000302513,0.060355321
Happy,5,0.003721981,99.9980011,88.84706879,0.026872769,0.016478915,7.63E-05,0.003352657,8.607036591,0.393262327,7.66E-05,0.067889825,0.00300037,2.725004911,0.034442019,0.068802163,99.99998474,0.327171803,99.77560425,0.000293055,0.061078209
Happy,5,0.003650972,99.99720001,89.57246399,0.029285669,0.019134974,0.000102539,0.002713384,8.90719986,0.402926743,7.66E-05,0.07372617,0.00315959,2.80430603,0.037485458,0.076653965,99.99998474,0.286490202,99.79509735,0.000276028,0.03820635
Happy,5,0.003487943,99.99671173,90.1342392,0.027504353,0.019123284,0.00013639,0.001925993,7.988098621,0.409135193,7.55E-05,0.051528607,0.003138371,2.678526402,0.039479557,0.086592324,99.99998474,0.255823642,99.80976868,0.000232898,0.035602022
Happy,5,0.003263759,99.99567413,90.83036041,0.027867081,0.019666754,9.77E-05,0.001807003,7.210633278,0.41304028,7.38E-05,0.044965889,0.003133735,2.726957083,0.038922578,0.093573347,99.99998474,0.163974985,99.8293457,0.000193939,0.017603168
Happy,5,0.003462458,99.99465942,91.43528748,0.024829281,0.02056773,0.000118657,0.002015961,7.559522152,0.396963149,7.46E-05,0.044506118,0.002975875,2.738590002,0.037837088,0.100002035,99.99998474,0.144328713,99.8421402,0.000169,0.013349866
Happy,5,0.003352171,99.99042511,92.10371399,0.026567828,0.022883458,6.17E-05,0.002133765,7.815695763,0.394776285,7.38E-05,0.04999302,0.002982222,2.646163702,0.048108622,0.112278767,100,0.094259664,99.86183929,0.000162629,0.006283986
Happy,5,0.003418096,99.98836517,92.35241699,0.026025865,0.023861427,9.36E-05,0.001660391,6.695584297,0.371797502,7.48E-05,0.048331734,0.002861342,2.641741276,0.04891381,0.117849804,100,0.099544905,99.86629486,0.000151421,0.006653906
Happy,5,0.003487823,99.98473358,92.95384979,0.026954545,0.022717459,5.17E-05,0.001589364,6.481926441,0.383066148,7.69E-05,0.043107949,0.002968461,2.62945962,0.05235583,0.123554319,100,0.080304913,99.87953186,0.000145885,0.003885437
Happy,5,,,,,,,,,,,,,,,,,,,,
Happy,5,0.003799259,99.97755432,93.32488251,0.026330736,0.023275139,5.37E-05,0.001352413,6.843425274,0.361561507,7.66E-05,0.045422129,0.003026781,2.424999714,0.051493991,0.129298061,100,0.085577264,99.88767242,0.000146676,0.003432056
Happy,5,,,,,,,,,,,,,,,,,,,,
Happy,5,,,,,,,,,,,,,,,,,,,,
Angry,3,,,,,,,,,,,,,,,,,,,,
Angry,3,,,,,,,,,,,,,,,,,,,,
Angry,3,0.05126692,1.83E-09,0.017656138,0.071379811,0.091403395,2.71E-09,3.50E-06,0.55911392,0.108164936,0.000474575,0.217181534,0.010694191,0.018375373,1.174467802,0.067764029,0.001430931,4.96E-07,1.280679822,2.823311567,1.09E-10
Angry,3,0.940662026,1.22E-06,0.006348398,0.101445451,0.414305538,1.89E-09,2.17E-06,0.303193748,0.086971581,0.000395434,0.469318181,0.006658667,0.017027134,5.575705528,0.059455473,0.005159629,0.000129737,0.193447828,1.210425258,8.81E-08
Angry,3,1.501986265,4.31E-06,0.002908527,0.115872085,0.364534944,2.26E-09,1.61E-06,0.261899114,0.054124858,0.000412209,0.670076847,0.004824322,0.014827781,6.875273705,0.065530896,0.008531574,0.000121723,0.100719333,0.627945364,1.82E-07
Angry,3,2.534362793,1.01E-05,0.002897735,0.136805594,0.360110432,3.15E-09,2.61E-06,0.255154103,0.066968545,0.000490063,0.693685114,0.006057852,0.014410809,7.257965088,0.069533847,0.020923033,0.00069794,0.064627536,0.835046947,1.55E-06
Angry,3,3.363928318,1.26E-05,0.003289776,0.091995679,0.262900949,4.64E-09,2.41E-06,0.263330907,0.068515763,0.000479718,0.451831669,0.004733642,0.015392303,8.957984924,0.072425678,0.026650811,0.000679217,0.076253846,1.134008288,1.81E-06
Angry,3,4.956253529,2.89E-05,0.002753889,0.078752004,0.28713277,5.06E-09,3.31E-06,0.282395005,0.058283061,0.00041833,0.388297886,0.004754996,0.014450768,9.123429298,0.078668594,0.036891568,0.000960439,0.058369949,1.075372815,2.78E-06
Angry,3,3.831629038,2.18E-05,0.002832437,0.084200382,0.252648294,1.36E-08,5.22E-06,0.303343087,0.057348188,0.000417115,0.378743261,0.005623348,0.016938442,8.661494255,0.086672276,0.041909203,0.000964463,0.059583314,1.01442647,3.83E-06
Angry,3,4.544316292,3.09E-05,0.003877072,0.087319583,0.218717009,1.97E-08,5.98E-06,0.353761226,0.061310366,0.000423085,0.39444983,0.005315105,0.016883828,8.78962326,0.088552557,0.059467658,0.001524413,0.074205443,1.04255414,6.43E-06
Angry,3,6.074519157,4.81E-05,0.003649158,0.090139009,0.196784481,2.89E-08,6.82E-06,0.33455801,0.064316869,0.000460134,0.349898487,0.005376329,0.017130362,7.892886639,0.091351889,0.078654803,0.006385532,0.062018141,0.94902283,4.25E-05
Angry,3,6.803109646,7.65E-05,0.004107104,0.090154126,0.192391902,3.43E-08,8.08E-06,0.371230036,0.071043037,0.000453424,0.312204987,0.005594283,0.018698605,8.412584305,0.099726692,0.107099086,0.008420021,0.063080683,0.906279206,6.26E-05
Angry,3,6.190804958,5.09E-05,0.004837539,0.090302251,0.187641948,6.98E-08,9.69E-06,0.386044353,0.070217676,0.000453577,0.283440262,0.005427668,0.019902101,7.589327335,0.103415042,0.092603579,0.013299906,0.071817696,0.888645232,0.000114466
Angry,3,6.543719769,6.07E-05,0.005406648,0.105379514,0.193939164,2.13E-07,1.20E-05,0.424503863,0.068446912,0.000418104,0.340617657,0.005816428,0.020098673,8.474546432,0.113046445,0.102672987,0.013018442,0.075706646,0.874420524,0.000108789
Angry,3,6.752017975,6.99E-05,0.005464204,0.111066788,0.214105383,3.12E-07,1.32E-05,0.418616623,0.068587333,0.000388803,0.507958651,0.005275642,0.02240151,9.660988808,0.120247193,0.107220665,0.01720988,0.074141964,1.046627641,0.000175534
Angry,3,6.269128323,5.81E-05,0.005857188,0.105224371,0.251969069,5.67E-07,1.23E-05,0.429824501,0.066019543,0.000337535,0.6065135,0.004967894,0.024707429,8.88917923,0.137803376,0.089673549,0.024432154,0.074828781,1.254521608,0.00026101
Angry,3,6.183103561,6.17E-05,0.007167193,0.112797104,0.301358402,8.30E-07,1.21E-05,0.394727021,0.063395657,0.0003466,1.014725685,0.005111458,0.027289746,9.889486313,0.145657122,0.083756872,0.035185397,0.088078626,1.395196915,0.000389479
Angry,3,6.526661873,6.90E-05,0.007865601,0.117145471,0.389713228,2.31E-06,1.31E-05,0.418528348,0.06221671,0.000331063,1.779284358,0.005138563,0.032796804,11.4107666,0.15906541,0.087561488,0.041704178,0.092158817,1.636618614,0.0004766
Angry,3,6.392101288,6.00E-05,0.008003877,0.128681332,0.604730427,6.33E-06,1.46E-05,0.388719529,0.057834249,0.000319346,2.468143702,0.00547142,0.036889318,14.75805855,0.183434367,0.104042754,0.039213412,0.089443371,1.765261173,0.00048198
Angry,3,6.600460052,7.17E-05,0.008858866,0.136885077,0.741268754,1.52E-05,1.64E-05,0.433828145,0.054251686,0.000309169,4.239715099,0.005286141,0.043195255,17.3809967,0.213664517,0.120704614,0.044355616,0.093969762,2.081777811,0.000523776
Angry,3,7.140206337,8.10E-05,0.009609645,0.12892963,0.906727433,1.21E-05,1.79E-05,0.434918255,0.053251274,0.000329295,6.652431488,0.005505204,0.045360126,21.0254879,0.240763918,0.148942232,0.051081806,0.098813221,2.393644094,0.000666905
Angry,3,7.062482834,9.83E-05,0.010621484,0.130027995,1.120727777,6.35E-06,1.57E-05,0.425416708,0.054828297,0.000339947,7.843287945,0.006056638,0.048705909,21.17567444,0.267189413,0.14604561,0.055929046,0.106363855,2.580759525,0.000764628
Angry,3,7.187717438,9.68E-05,0.010527797,0.148538992,1.341516495,2.59E-06,1.82E-05,0.43883577,0.05813149,0.000350123,8.723208427,0.005745462,0.049508788,21.85670853,0.311041564,0.160073429,0.062383797,0.10156662,2.757086277,0.000966104
Angry,3,7.685956478,0.000112971,0.010775066,0.165536404,1.62536788,2.87E-06,1.79E-05,0.416313559,0.058846042,0.000349438,7.542386055,0.005591318,0.051654622,23.8725338,0.34721899,0.182738975,0.065656111,0.100879468,2.937186718,0.001052338
Angry,3,7.567352772,0.000125723,0.011124776,0.149818182,1.73058033,3.71E-06,1.36E-05,0.415824562,0.063326903,0.000340072,5.891509056,0.005846273,0.052760161,25.14777565,0.392018437,0.202567935,0.048988372,0.104958855,3.297259092,0.000878813
Angry,3,7.684307575,0.000117806,0.011987889,0.14926894,1.995722771,1.12E-05,1.40E-05,0.371586472,0.066173621,0.000356953,4.12399435,0.005741814,0.051686145,25.11213112,0.44656235,0.190342769,0.054038256,0.108728491,3.528856993,0.000983803
Angry,3,8.136804581,0.000137173,0.012518534,0.146791711,2.199216843,1.16E-05,1.58E-05,0.380170494,0.066852838,0.000383231,2.899828196,0.005618341,0.050074451,27.38977623,0.496764213,0.191371933,0.064868137,0.109448977,3.374720812,0.00133005
Angry,3,8.137878418,0.0001586,0.013077292,0.145577744,2.5413239,1.58E-05,1.39E-05,0.336444199,0.069003068,0.000382496,1.984497309,0.005647671,0.050817423,27.79356194,0.54276973,0.187163785,0.053500231,0.113399237,3.480878115,0.001135604
Angry,3,7.802316189,0.000156178,0.014277847,0.142715663,2.609567165,1.15E-05,1.17E-05,0.315581948,0.071869589,0.000397816,1.492373824,0.005432635,0.049817961,27.98815918,0.592094004,0.185057744,0.061742544,0.120178483,3.281044245,0.001533839
Angry,3,7.747652531,0.000178469,0.015166772,0.126320019,2.588581562,1.25E-05,9.65E-06,0.290719807,0.073976293,0.000413163,1.029006362,0.005353879,0.048694793,24.94007492,0.619406164,0.197170705,0.065007389,0.125697777,3.031135321,0.001653776
Angry,3,7.933190823,0.000197125,0.016053388,0.103586122,2.287014961,1.55E-05,9.36E-06,0.281207532,0.075588025,0.000424455,0.752175808,0.005805278,0.045010209,22.471838,0.670836031,0.222923279,0.07489866,0.130026817,3.054643869,0.002034998
Angry,3,7.878363609,0.000203875,0.017266341,0.103815921,1.988160968,3.85E-05,1.06E-05,0.2842803,0.074619003,0.000426312,0.527531028,0.005814925,0.041271411,20.51819038,0.698650956,0.241485268,0.099788465,0.136203155,3.033123493,0.002797485
Angry,3,7.933683395,0.000205605,0.018012708,0.083455846,1.707002997,9.09E-05,1.09E-05,0.301328033,0.075221367,0.000440011,0.457193702,0.005868101,0.039112981,17.56483459,0.776503205,0.286523968,0.170374647,0.136387289,3.179258585,0.005515598
Angry,3,10.26931381,0.000346814,0.017716054,0.075105906,1.453814745,0.000181567,1.05E-05,0.297033221,0.070748217,0.000424839,0.43481335,0.005315389,0.038970307,14.86597824,0.847946048,0.317915618,0.147184893,0.117732666,3.105719328,0.004645614
Angry,3,11.13108063,0.000415461,0.01962167,0.069043227,1.130363464,9.67E-05,1.07E-05,0.306078225,0.07132259,0.000445059,0.373542368,0.00555807,0.037970748,13.23506069,0.883168042,0.390491039,0.15322414,0.125601619,3.27651906,0.005113555
Angry,3,11.42584038,0.000474712,0.023371542,0.066536136,0.92280978,0.000104921,9.65E-06,0.313927084,0.080137804,0.000457552,0.308911353,0.005986098,0.038669568,10.58331871,0.940227151,0.464398801,0.181109354,0.140992209,3.512063742,0.006132166
Angry,3,10.99840546,0.000516072,0.025925415,0.074035361,0.689334571,0.002949166,1.14E-05,0.294828266,0.081360191,0.000445772,0.314864546,0.005881445,0.039311308,9.159105301,1.261960745,0.53860414,0.137445629,0.158484966,3.383635044,0.004808632
Angry,3,11.49093914,0.000733791,0.028375754,0.070698008,0.562951505,0.241827816,1.25E-05,0.28340143,0.084156193,0.000424,0.27790162,0.006575463,0.039424289,8.750306129,1.629310608,0.717231393,0.142965004,0.164834961,3.166505575,0.00529062
Angry,3,11.22454834,0.000761964,0.033279683,0.061217204,0.473488331,4.503086567,1.22E-05,0.257585436,0.093521915,0.000430778,0.291442215,0.006979286,0.039779101,7.356383324,1.84850359,0.766078413,0.138951138,0.186968282,3.253065825,0.005463032
Angry,3,11.92063618,0.000902469,0.034002099,0.056885723,0.410499245,2.161420345,1.32E-05,0.271717101,0.101239316,0.000418798,0.359247953,0.006922632,0.041287504,6.365784168,2.183981419,0.756829679,0.081087321,0.186332032,3.242973804,0.003132516
Angry,3,11.76737785,0.001011453,0.035412341,0.055714201,0.38293463,0.454080224,1.68E-05,0.262293369,0.103427112,0.000420556,0.324516147,0.007188803,0.041327845,5.544113159,2.413716078,0.801944792,0.059385758,0.191564202,3.265496016,0.002266738
Angry,3,11.17278576,0.001057442,0.038959034,0.053851996,0.339673191,0.249936804,1.72E-05,0.267825097,0.109544627,0.000417255,0.286432713,0.007586337,0.041363459,5.195585251,2.770009518,0.885339499,0.057598997,0.21329011,3.426217556,0.002350742
Angry,3,10.04229259,0.001139403,0.04461116,0.049700972,0.298628956,1.167694211,1.79E-05,0.235801563,0.112175286,0.00041472,0.228279114,0.007915813,0.039978053,5.140326023,3.15499258,1.039533615,0.051429365,0.243395582,3.421689034,0.002456994
Angry,3,7.927309036,0.001553004,0.047940031,0.048982423,0.240009651,86.58416748,1.79E-05,0.251390398,0.126094148,0.000448238,0.188537598,0.008789471,0.038077213,4.550681114,2.586828947,1.000810266,0.021356212,0.271789223,3.219651222,0.001159586
Angry,3,6.383049488,0.002116041,0.051544648,0.045900784,0.208952874,99.94246674,1.88E-05,0.275551438,0.139558673,0.000512936,0.190348774,0.009405222,0.037296306,4.460272789,2.208812714,1.006966949,0.011867849,0.305050641,3.100135088,0.000776141
Angry,3,5.200950146,0.002479412,0.056796007,0.039179798,0.192350224,99.99536133,2.25E-05,0.244695053,0.154827371,0.000538581,0.131928727,0.010466807,0.032840796,4.633024216,2.326698303,0.974113107,0.007340813,0.342294455,2.839803457,0.000526604
Angry,3,4.803453922,0.003097077,0.065925039,0.03981125,0.160177693,99.86604309,2.19E-05,0.211867943,0.17436783,0.000610297,0.097723775,0.011176962,0.028144179,4.442443848,2.636186361,1.127269387,0.007605562,0.39584142,2.574295998,0.000614105
Angry,3,4.911494255,0.003553208,0.067330666,0.040527605,0.138032511,92.48068237,2.26E-05,0.18445766,0.197009832,0.000616587,0.072982773,0.011891423,0.025274687,4.560035706,2.947890282,1.468165517,0.012009856,0.401561439,2.322672844,0.001022419
Angry,3,4.91749382,0.003561072,0.060885794,0.047963455,0.106927097,40.14517975,2.29E-05,0.17045334,0.223620653,0.000660456,0.062224772,0.012271659,0.021506257,4.410464287,3.1759758,1.412472367,0.009067451,0.365062863,2.093251467,0.000761928
Angry,3,4.975317955,0.00352537,0.05621757,0.053770214,0.078358777,8.748462677,2.39E-05,0.153239012,0.265678316,0.000704658,0.072588235,0.012403373,0.018552817,4.228305817,3.34045577,1.516123533,0.007618272,0.3413423,1.939609051,0.000614249
Angry,3,4.906980991,0.004263946,0.056414671,0.057424463,0.058124345,15.48333359,2.28E-05,0.12684375,0.31746456,0.000783739,0.059266392,0.012760103,0.014517518,3.471642017,3.656515837,1.778793573,0.008135841,0.342859715,1.50546515,0.000673987
Angry,3,4.114922047,0.005927855,0.06077677,0.061707623,0.046373051,91.89222717,3.19E-05,0.134971768,0.364823073,0.000911638,0.048944805,0.014428036,0.012525221,2.914798498,2.871546745,2.039108276,0.016939413,0.37525782,1.156956792,0.001557405
Angry,3,3.584467173,0.006748135,0.057524629,0.059075378,0.040022176,99.90470123,4.07E-05,0.152608201,0.426763266,0.000994639,0.045013685,0.014846159,0.01155643,2.334426165,1.558788419,2.302130461,0.018711161,0.368062407,0.970397115,0.001775754
Angry,3,3.155409336,0.008550861,0.052556105,0.061146941,0.036055893,99.99308777,5.08E-05,0.179386795,0.483936191,0.001053131,0.039372552,0.017236402,0.010640928,1.906608224,0.867997348,2.206248999,0.0135919,0.352090955,0.817232728,0.001269516
Angry,3,2.779980421,0.009379802,0.04511388,0.07233122,0.027423549,99.99465942,6.77E-05,0.197865531,0.565747738,0.001155255,0.041631963,0.018959751,0.009508267,1.494018555,0.549839318,2.189431906,0.004971843,0.320808858,0.646863103,0.000453414
